timestamp,b_0,b_1,b_2,b_3,ax,ay,az,gx,gy,gz,mx,my,mz,tbs,trash
1651612524.2849388,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.01', '0.99', '-1.65', '-0.31', '1.59', '-11.19', '48.43', '-29.93', ""0\\r\\n'""]"
1651612524.2914479,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.01', '1.00', '-1.40', '-0.31', '1.95', '-11.19', '48.43', '-29.93', ""0\\r\\n'""]"
1651612524.2977579,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.01', '0.99', '0.37', '-0.37', '2.32', '-11.19', '48.43', '-29.93', ""0\\r\\n'""]"
1651612524.3043618,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.02', '0.99', '3.42', '-0.43', '2.69', '-11.19', '48.43', '-29.93', ""0\\r\\n'""]"
1651612524.3106573,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.01', '0.99', '5.62', '-0.18', '2.99', '-11.19', '48.43', '-29.93', ""0\\r\\n'""]"
1651612524.3168478,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.02', '1.00', '7.57', '-0.18', '3.66', '-11.19', '48.43', '-29.93', ""0\\r\\n'""]"
1651612524.3231559,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.04', '0.99', '13.12', '-0.06', '4.33', '-4.71', '47.97', '-33.61', ""0\\r\\n'""]"
1651612524.3300748,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.02', '0.99', '17.09', '0.37', '5.19', '-4.71', '47.97', '-33.61', ""0\\r\\n'""]"
1651612524.3365514,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '-0.01', '0.98', '17.09', '0.37', '5.19', '-4.71', '47.97', '-33.61', ""0\\r\\n'""]"
1651612524.3428943,0,0,0,0,,,,,,,,,,,"[""b'-0.11"", '0.02', '1.05', '19.59', '-0.37', '8.12', '-4.71', '47.97', '-33.61', ""0\\r\\n'""]"
1651612524.34933,0,0,0,0,,,,,,,,,,,"[""b'-0.15"", '-0.05', '1.00', '31.13', '-3.05', '9.46', '-4.71', '47.97', '-33.61', ""0\\r\\n'""]"
1651612524.3563483,0,0,0,0,,,,,,,,,,,"[""b'-0.03"", '0.04', '1.03', '31.74', '-5.13', '9.16', '-4.71', '47.97', '-33.61', ""0\\r\\n'""]"
1651612524.3662078,0,0,0,0,,,,,,,,,,,"[""b'-0.03"", '-0.10', '1.01', '19.47', '-8.30', '8.97', '-3.77', '45.75', '-33.44', ""0\\r\\n'""]"
1651612524.3747537,0,0,0,0,,,,,,,,,,,"[""b'-0.08"", '-0.01', '1.05', '27.04', '-11.41', '9.34', '-3.77', '45.75', '-33.44', ""0\\r\\n'""]"
1651612524.3835967,0,0,0,0,,,,,,,,,,,"[""b'-0.11"", '-0.20', '1.03', '33.51', '-14.65', '10.99', '-3.77', '45.75', '-33.44', ""0\\r\\n'""]"
1651612524.392118,0,0,0,0,,,,,,,,,,,"[""b'-0.17"", '-0.37', '1.02', '30.70', '-16.78', '15.32', '-3.77', '45.75', '-33.44', ""0\\r\\n'""]"
1651612524.4007525,0,0,0,0,,,,,,,,,,,"[""b'-0.23"", '-0.60', '1.00', '17.15', '-16.72', '23.07', '-3.77', '45.75', '-33.44', ""0\\r\\n'""]"
1651612524.4094422,0,0,0,0,,,,,,,,,,,"[""b'-0.27"", '-0.63', '1.24', '29.42', '-11.17', '33.08', '-3.77', '45.75', '-33.44', ""0\\r\\n'""]"
1651612524.4187317,0,0,0,0,,,,,,,,,,,"[""b'-0.52"", '0.21', '1.86', '38.94', '5.55', '32.35', '-9.52', '47.14', '-33.19', ""0\\r\\n'""]"
1651612524.4274383,0,0,0,0,,,,,,,,,,,"[""b'-0.41"", '-0.62', '1.71', '39.31', '50.84', '37.41', '-9.52', '47.14', '-33.19', ""0\\r\\n'""]"
1651612524.4362044,0,0,0,0,,,,,,,,,,,"[""b'-0.29"", '-0.60', '1.81', '29.85', '72.63', '51.76', '-9.52', '47.14', '-33.19', ""0\\r\\n'""]"
1651612524.444753,0,0,0,0,,,,,,,,,,,"[""b'-0.31"", '-0.62', '1.81', '19.84', '94.30', '65.43', '-9.52', '47.14', '-33.19', ""0\\r\\n'""]"
1651612524.453429,0,0,0,0,,,,,,,,,,,"[""b'-0.32"", '-0.50', '1.79', '12.57', '114.50', '77.15', '-9.52', '47.14', '-33.19', ""0\\r\\n'""]"
1651612524.4620245,0,0,0,0,,,,,,,,,,,"[""b'-0.38"", '-0.48', '1.69', '6.53', '132.75', '86.18', '-9.52', '47.14', '-33.19', ""0\\r\\n'""]"
1651612524.4762032,0,0,0,0,,,,,,,,,,,"[""b'-0.41"", '-0.42', '1.59', '-1.83', '148.80', '93.63', '-16.10', '47.90', '-28.31', ""0\\r\\n'""]"
1651612524.4918218,0,0,0,0,,,,,,,,,,,"[""b'-0.40"", '-0.36', '1.48', '-4.33', '162.35', '99.49', '-16.10', '47.90', '-28.31', ""0\\r\\n'""]"
1651612524.5037243,0,0,0,1,,,,,,,,,,,"[""b'-0.41"", '-0.28', '1.36', '5.13', '173.22', '103.64', '-16.10', '47.90', '-28.31', ""0\\r\\n'""]"
