timestamp,b_0,b_1,b_2,b_3,axL,ayL,azL,gxL,gyL,gzL,mxL,myL,mzL,tbsL,axR,ayR,azR,gxR,gyR,gzR,mxR,myR,mzR,tbsR,trash
1651541766.266217,0,0,0,0,-1.41,-3.11,-4.00,166.38,205.57,-65.37,24.11,30.51,-6.69,0,0.15,0.30,0.00,-46.94,99.24,-82.82,48.75,31.98,-22.56,0,none
1651541766.2976985,0,0,0,0,-1.10,-3.69,-4.00,116.70,59.08,31.31,24.11,30.51,-6.69,0,0.14,0.19,-0.20,0.67,79.71,-61.77,51.89,37.41,-23.28,0,none
1651541766.3201027,0,1,0,0,-0.85,-4.00,-4.00,46.26,-138.61,147.40,24.11,30.51,-6.69,0,0.25,0.15,-0.37,-1.40,55.30,-44.74,51.89,37.41,-23.28,0,none
1651541766.3501256,0,0,0,0,-1.22,-3.74,-4.00,-19.35,-353.82,268.98,24.11,30.51,-6.69,0,0.35,0.31,-0.38,-1.28,28.81,-30.33,51.89,37.41,-23.28,0,none
1651541766.3791,0,0,0,0,-2.26,-2.91,-4.00,-28.63,-558.53,379.03,24.11,30.51,-6.69,0,0.39,0.44,-0.36,5.43,1.89,-17.88,51.89,37.41,-23.28,0,none
1651541766.4088619,0,0,0,0,-3.56,-1.44,-3.67,-54.81,-733.46,463.26,24.11,30.51,-6.69,0,0.39,0.51,-0.33,5.13,-23.68,-8.79,51.89,37.41,-23.28,0,none
1651541766.4365199,0,0,0,1,-4.00,0.38,-1.23,-102.54,-866.94,522.09,8.75,25.89,-16.77,0,0.33,0.62,-0.24,6.71,-45.59,-3.60,51.89,37.41,-23.28,0,none
1651541766.4662497,0,0,0,0,-4.00,3.97,3.15,-194.89,-652.16,367.37,8.75,25.89,-16.77,0,0.31,0.76,-0.06,17.27,-61.52,-2.50,47.33,33.63,-30.41,0,none
1651541766.4954455,0,0,0,0,2.76,3.98,1.49,363.53,178.04,-118.71,8.75,25.89,-16.77,0,0.31,0.89,0.12,27.16,-72.39,-4.39,47.33,33.63,-30.41,0,none
1651541766.5251112,0,1,0,0,1.57,-0.51,-0.83,84.47,167.36,-147.77,8.75,25.89,-16.77,1,0.28,0.96,0.29,27.16,-72.39,-4.39,47.33,33.63,-30.41,0,none
1651541766.5552564,0,0,0,0,-1.28,1.32,0.33,-152.16,79.71,-148.93,8.75,25.89,-16.77,1,0.25,1.05,0.47,22.40,-81.36,-22.16,47.33,33.63,-30.41,0,none
1651541766.5864332,0,0,0,0,0.16,1.01,0.69,-36.80,36.87,-156.56,10.95,23.91,-16.70,1,0.22,1.10,0.62,22.40,-81.36,-22.16,47.33,33.63,-30.41,0,none
1651541766.6161757,0,0,0,0,0.16,0.73,0.63,48.89,16.30,-154.72,10.95,23.91,-16.70,1,0.25,1.17,0.79,20.87,-78.25,-50.05,47.33,33.63,-30.41,0,none
1651541766.641912,0,0,0,1,0.12,0.86,0.72,80.08,14.83,-150.33,10.95,23.91,-16.70,1,0.32,1.19,0.93,23.80,-74.04,-66.16,39.56,29.42,-36.44,0,none
1651541766.6711054,0,0,0,0,0.03,0.94,0.81,104.31,29.66,-151.43,10.95,23.91,-16.70,0,0.34,1.17,1.07,23.19,-68.36,-82.64,39.56,29.42,-36.44,0,none
1651541766.7029588,0,0,0,0,-0.13,0.90,0.78,88.32,55.60,-160.03,10.95,23.91,-16.70,0,0.30,1.11,1.20,22.77,-60.12,-98.21,39.56,29.42,-36.44,0,none
1651541766.7322538,0,0,0,0,-0.14,0.89,0.73,44.37,84.29,-173.28,10.95,23.91,-16.70,0,0.25,1.03,1.29,29.85,-49.13,-112.30,39.56,29.42,-36.44,0,none
1651541766.7570562,0,0,0,1,-0.08,0.94,0.74,44.37,84.29,-173.28,19.54,27.45,-10.75,0,0.21,0.92,1.34,40.04,-35.89,-124.76,39.56,29.42,-36.44,0,none
1651541766.7861137,0,0,0,0,-0.04,1.01,0.78,-25.63,123.90,-199.40,19.54,27.45,-10.75,0,0.18,0.78,1.34,43.09,-21.55,-135.01,39.56,29.42,-36.44,0,none
1651541766.8182576,0,0,0,0,-0.05,0.96,0.70,-28.44,136.96,-211.91,19.54,27.45,-10.75,0,0.14,0.65,1.31,35.89,-7.08,-142.82,43.07,30.26,-31.18,0,none
1651541766.841588,0,0,0,1,-0.15,0.78,0.50,-26.92,146.48,-224.91,19.54,27.45,-10.75,0,0.06,0.35,1.28,-4.58,21.55,-154.85,43.07,30.26,-31.18,0,none
1651541766.8726554,0,0,0,0,-0.24,0.49,0.24,-33.08,150.45,-236.39,19.54,27.45,-10.75,0,-0.02,0.30,1.24,-14.65,34.48,-158.45,43.07,30.26,-31.18,0,none
1651541766.9013143,0,0,0,0,-0.30,0.14,-0.01,-41.08,146.00,-244.57,19.54,27.45,-10.75,0,-0.07,0.14,1.10,-34.85,45.53,-161.13,43.07,30.26,-31.18,0,none
1651541766.93239,0,0,0,0,-0.31,-0.20,-0.58,-22.28,108.95,-238.95,25.55,31.81,-2.89,0,-0.11,0.00,0.97,-76.84,55.79,-162.72,43.07,30.26,-31.18,0,none
1651541766.9571633,0,1,0,0,-0.12,-0.90,-0.95,4.64,75.62,-220.52,25.55,31.81,-2.89,0,-0.14,-0.09,0.86,-115.30,65.92,-162.54,48.47,34.40,-29.43,0,none
1651541766.9889047,0,0,0,0,-0.05,-1.27,-1.43,55.91,33.26,-189.33,25.55,31.81,-2.89,0,-0.25,-0.02,0.75,-113.04,74.28,-159.18,48.47,34.40,-29.43,0,none
1651541767.0172355,0,0,0,0,-0.08,-1.87,-1.99,103.52,-17.82,-144.10,25.55,31.81,-2.89,0,-0.31,-0.14,0.56,-86.30,80.32,-152.16,48.47,34.40,-29.43,0,none
1651541767.0488791,0,0,0,0,-0.17,-2.53,-2.67,110.90,-83.62,-84.53,25.55,31.81,-2.89,0,-0.32,-0.35,0.45,-80.20,84.53,-143.49,48.47,34.40,-29.43,0,none
1651541767.0712569,0,0,0,1,-0.25,-3.07,-3.33,86.61,-169.31,-13.55,15.41,26.32,-14.81,0,-0.42,-0.33,0.41,-38.33,86.36,-132.81,48.47,34.40,-29.43,0,none
1651541767.1027663,0,0,0,0,-0.41,-3.38,-3.78,46.81,-277.89,63.35,15.41,26.32,-14.81,0,-0.60,-0.47,0.19,-38.33,86.36,-132.81,48.47,34.40,-29.43,0,none
1651541767.1314316,0,0,0,0,-0.85,-3.24,-3.86,46.81,-277.89,63.35,15.41,26.32,-14.81,0,-0.78,-0.87,-0.29,86.61,74.71,-94.97,46.26,33.74,-32.43,0,none
1651541767.164365,0,0,0,1,-1.71,-2.67,-3.32,4.03,-528.56,200.93,15.41,26.32,-14.81,0,-0.71,-1.43,-1.13,134.64,53.83,-59.69,46.26,33.74,-32.43,0,none
1651541767.1934235,0,0,0,0,-2.69,-1.85,-2.13,-23.01,-639.59,243.47,15.41,26.32,-14.81,1,-0.36,-2.19,-2.00,124.82,16.05,-13.61,46.26,33.74,-32.43,0,none
1651541767.2239811,0,0,0,0,-3.35,-0.97,-0.38,-74.46,-725.22,272.95,15.41,26.32,-14.81,1,-0.31,-2.68,-2.55,79.41,-42.11,42.05,46.26,33.74,-32.43,0,none
1651541767.2517884,0,0,0,0,-3.19,-0.03,1.61,-159.85,-761.84,294.68,10.34,23.90,-17.59,1,-0.48,-2.79,-2.85,77.82,-117.61,107.06,46.26,33.74,-32.43,0,none
1651541767.280648,0,0,0,0,4.00,-1.37,0.29,115.17,141.48,-43.70,10.34,23.90,-17.59,1,-0.67,-2.42,-2.50,74.58,-286.80,238.65,46.26,33.74,-32.43,0,none
1651541767.3025925,0,0,0,1,0.74,-0.56,1.12,-95.03,54.50,-11.72,10.34,23.90,-17.59,1,-1.45,-1.70,-1.71,70.98,-363.95,295.23,38.56,30.97,-37.15,0,none
1651541767.3308966,0,0,0,0,-0.51,-0.05,1.96,-189.82,12.70,-0.92,10.34,23.90,-17.59,1,-1.85,-0.80,-0.66,57.19,-429.38,342.77,38.56,30.97,-37.15,0,none
1651541767.3594022,0,0,0,0,-0.16,0.41,2.59,-137.94,22.58,-13.37,10.34,23.90,-17.59,1,-1.88,0.45,0.79,43.15,-482.36,383.67,38.56,30.97,-37.15,0,none
1651541767.3882809,0,0,0,0,-0.16,0.79,2.72,19.35,55.60,-32.96,18.93,27.33,-10.53,0,-1.34,1.31,2.32,-12.33,-514.22,414.98,38.56,30.97,-37.15,0,none
1651541767.4100473,0,1,0,0,-0.04,0.48,2.34,47.55,94.85,-51.15,18.93,27.33,-10.53,0,-1.31,3.67,3.85,-165.22,-186.77,162.48,38.56,30.97,-37.15,0,none
1651541767.4383583,0,0,0,0,-0.30,0.60,2.24,57.98,143.37,-73.79,18.93,27.33,-10.53,0,2.06,2.70,1.71,273.99,173.71,-90.94,38.57,27.73,-32.79,0,none
1651541767.4663153,0,0,0,0,-0.52,0.63,1.99,62.99,197.20,-98.88,18.93,27.33,-10.53,0,2.25,0.64,1.77,19.84,139.28,-63.54,38.57,27.73,-32.79,0,none
1651541767.494723,0,0,0,0,-0.60,0.49,1.55,51.09,245.24,-120.91,18.93,27.33,-10.53,0,1.10,1.85,1.54,19.84,139.28,-63.54,38.57,27.73,-32.79,0,none
1651541767.5181146,0,0,0,1,-0.71,0.31,1.10,23.93,282.41,-137.15,18.93,27.33,-10.53,0,1.02,1.56,1.54,-36.01,82.52,-46.14,38.57,27.73,-32.79,0,none
1651541767.5462995,0,0,0,0,-0.82,0.16,0.69,6.41,308.84,-148.25,26.79,34.40,0.24,0,0.50,1.41,1.63,-56.70,87.65,-61.10,38.57,27.73,-32.79,0,none
1651541767.575086,0,0,0,0,-0.95,0.05,0.34,1.40,326.54,-155.27,26.79,34.40,0.24,0,0.05,1.34,1.51,-35.89,103.09,-82.21,38.57,27.73,-32.79,0,none
1651541767.6030643,0,0,0,0,-1.05,-0.11,-0.03,-1.22,335.88,-157.84,26.79,34.40,0.24,0,-0.00,0.97,1.14,-11.47,120.18,-103.03,44.14,29.54,-31.51,0,none
1651541767.6257856,0,0,0,1,-1.19,-0.24,-0.40,-7.20,334.96,-157.23,26.79,34.40,0.24,0,-0.07,0.65,0.80,8.30,134.89,-120.73,44.14,29.54,-31.51,0,none
1651541767.6545136,0,0,0,0,-1.24,-0.51,-0.89,-15.87,319.58,-154.66,26.79,34.40,0.24,0,-0.25,0.20,0.31,8.85,145.39,-134.89,44.14,29.54,-31.51,0,none
1651541767.6834471,0,0,0,0,-1.17,-0.80,-1.51,-2.62,285.52,-147.95,27.53,35.62,-0.61,0,-0.39,-0.26,-0.11,-9.40,153.75,-143.49,44.14,29.54,-31.51,0,none
1651541767.7118597,0,0,0,0,-0.79,-1.72,-3.26,108.70,134.22,-97.96,27.53,35.62,-0.61,0,-0.55,-0.70,-0.41,-13.85,157.53,-141.42,44.14,29.54,-31.51,0,none
1651541767.734376,0,0,0,1,-0.43,-2.39,-4.00,109.99,5.25,-42.66,27.53,35.62,-0.61,0,-0.55,-1.42,-1.23,-11.72,128.17,-102.54,44.14,29.54,-31.51,0,none
1651541767.7628942,0,0,0,0,-0.22,-2.93,-4.00,57.43,-149.60,30.21,27.53,35.62,-0.61,0,-0.44,-1.58,-1.53,-9.40,94.85,-71.59,47.92,34.34,-29.64,0,none
1651541767.7921586,0,0,0,0,-0.40,-2.90,-4.00,17.88,-306.34,111.63,27.53,35.62,-0.61,0,-0.40,-1.56,-1.69,-6.16,51.45,-38.57,47.92,34.34,-29.64,0,none
1651541767.8206768,0,0,0,0,-1.06,-2.45,-3.55,-19.53,-445.31,190.19,27.53,35.62,-0.61,0,-0.34,-1.48,-1.79,-3.48,2.44,-7.39,47.92,34.34,-29.64,0,none
1651541767.8439662,0,1,0,0,-1.61,-1.62,-1.97,-88.50,-555.91,256.90,7.08,32.10,-16.38,0,-0.35,-1.32,-1.73,-3.05,-48.03,20.75,47.92,34.34,-29.64,0,none
1651541767.8726883,0,0,0,0,-1.65,-0.51,-0.14,-161.80,-634.64,312.32,7.08,32.10,-16.38,0,-0.34,-1.11,-1.51,4.52,-97.41,46.88,47.92,34.34,-29.64,0,none
1651541767.9025588,0,0,0,0,-1.44,0.68,1.75,-161.80,-634.64,312.32,7.08,32.10,-16.38,0,-0.34,-0.90,-1.23,16.85,-143.31,68.30,40.17,30.51,-36.43,0,none
1651541767.930417,0,0,0,0,-1.28,1.82,3.29,-109.31,-670.04,355.47,7.08,32.10,-16.38,0,-0.39,-0.70,-0.90,27.40,-184.33,84.11,40.17,30.51,-36.43,0,none
1651541767.954083,0,0,0,1,-2.51,4.00,4.00,-36.32,-190.98,93.63,7.08,32.10,-16.38,0,-0.43,-0.55,-0.60,33.02,-218.99,96.62,40.17,30.51,-36.43,0,none
1651541767.983011,0,0,0,0,2.24,0.29,2.48,-36.32,-190.98,93.63,7.08,32.10,-16.38,0,-0.47,-0.46,-0.30,33.94,-246.28,108.89,40.17,30.51,-36.43,0,none
1651541768.0130024,0,0,0,0,0.34,0.58,2.47,-33.20,108.09,-70.80,10.12,28.77,-15.69,0,-0.57,-0.47,0.02,24.84,-266.78,122.92,40.17,30.51,-36.43,0,none
1651541768.0416346,0,0,0,0,-0.17,0.94,2.82,-21.97,121.03,-83.98,10.12,28.77,-15.69,0,-0.69,-0.35,0.36,21.67,-283.26,142.15,40.17,30.51,-36.43,0,none
1651541768.0651982,0,0,0,1,-0.03,0.99,2.72,-13.79,159.00,-109.56,10.12,28.77,-15.69,0,-0.63,-0.06,0.84,13.67,-298.10,169.74,40.37,25.83,-33.86,0,none
1651541768.0937638,0,0,0,0,-0.12,1.08,2.59,-3.72,211.18,-138.43,10.12,28.77,-15.69,0,0.53,3.43,2.50,126.95,122.56,-74.10,40.37,25.83,-33.86,0,none
1651541768.12413,0,0,0,0,-0.26,0.99,2.24,15.75,259.16,-163.70,10.12,28.77,-15.69,0,2.23,-0.23,1.26,84.66,117.43,-39.49,40.37,25.83,-33.86,0,none
1651541768.152123,0,0,0,0,-0.45,0.72,1.71,10.13,295.35,-184.08,15.54,30.76,-12.15,0,2.54,0.05,1.20,-32.59,48.71,24.66,40.37,25.83,-33.86,0,none
1651541768.1765745,0,0,0,1,-0.80,0.37,1.00,-0.67,343.57,-214.60,15.54,30.76,-12.15,0,2.33,0.79,1.69,-71.47,4.64,71.04,40.37,25.83,-33.86,0,none
1651541768.2054756,0,0,0,0,-0.98,0.17,0.66,7.45,359.56,-223.69,15.54,30.76,-12.15,0,1.53,1.30,2.28,-92.16,-8.30,94.79,40.37,25.83,-33.86,0,none
1651541768.2360725,0,0,0,0,-1.11,-0.07,0.31,14.40,370.73,-227.97,15.54,30.76,-12.15,0,0.83,1.62,2.61,-89.78,2.14,95.15,49.37,27.36,-22.73,0,none
1651541768.2644603,0,0,0,0,-1.24,-0.21,0.02,28.08,377.44,-228.76,15.54,30.76,-12.15,0,0.52,1.85,2.55,-61.71,25.70,75.32,49.37,27.36,-22.73,0,none
1651541768.2885706,0,1,0,0,-1.42,-0.30,-0.27,56.03,379.15,-224.79,15.54,30.76,-12.15,0,0.30,1.86,2.33,-51.21,53.22,41.02,49.37,27.36,-22.73,0,none
1651541768.3173716,0,0,0,0,-1.57,-0.51,-0.69,77.03,373.17,-214.36,27.62,31.04,-1.79,0,-0.02,1.65,2.07,-71.78,86.30,-3.36,49.37,27.36,-22.73,0,none
1651541768.3482773,0,0,0,0,-1.57,-0.85,-1.23,77.39,355.90,-198.12,27.62,31.04,-1.79,0,-0.47,1.50,1.84,-79.16,128.78,-57.13,49.37,27.36,-22.73,0,none
1651541768.3765836,0,0,0,0,-1.54,-1.15,-1.88,82.82,319.70,-174.38,27.62,31.04,-1.79,0,-0.74,1.28,1.44,-47.91,177.43,-117.55,49.37,27.36,-22.73,0,none
1651541768.401492,0,0,0,1,-1.39,-1.63,-2.81,82.82,319.70,-174.38,27.62,31.04,-1.79,0,-0.91,0.79,0.88,-15.14,222.96,-169.07,50.87,31.52,-22.19,0,none
1651541768.4303865,0,0,0,0,-0.94,-2.34,-3.98,58.65,153.38,-83.44,27.62,31.04,-1.79,0,-1.26,0.05,-0.04,0.12,250.24,-199.58,50.87,31.52,-22.19,0,none
1651541768.4611497,0,0,0,0,-0.45,-2.84,-4.00,58.65,153.38,-83.44,27.62,31.04,-1.79,0,-1.41,-0.91,-1.43,0.12,250.24,-199.58,50.87,31.52,-22.19,0,none
1651541768.4834049,0,0,0,1,-0.30,-2.90,-4.00,3.11,-150.88,72.63,29.22,11.41,-2.31,0,-1.66,-1.54,-2.50,9.03,225.04,-191.65,50.87,31.52,-22.19,0,none
1651541768.5144384,0,0,0,0,-0.60,-2.69,-4.00,-0.37,-320.31,157.84,29.22,11.41,-2.31,0,-1.57,-2.08,-3.50,51.27,163.09,-159.30,50.87,31.52,-22.19,0,none
1651541768.5433424,0,0,0,0,-1.32,-2.11,-4.00,-2.69,-479.13,230.59,29.22,11.41,-2.31,0,-1.18,-2.66,-4.00,51.27,163.09,-159.30,50.87,31.52,-22.19,0,none
1651541768.5748644,0,0,0,0,-2.29,-1.16,-3.85,9.46,-617.31,279.17,29.22,11.41,-2.31,0,-0.61,-2.66,-4.00,34.91,-75.44,-37.60,39.90,27.19,-35.45,0,none
1651541768.5974221,0,0,0,1,-3.75,0.70,-0.94,-27.34,-828.98,313.17,29.22,11.41,-2.31,0,-0.79,-2.65,-4.00,40.41,-216.19,31.56,39.90,27.19,-35.45,0,none
1651541768.6297793,0,0,0,0,-3.96,1.52,0.97,-46.20,-900.76,307.43,21.44,-0.02,-2.37,0,-0.86,-2.73,-3.63,28.69,-348.14,109.25,39.90,27.19,-35.45,0,none
1651541768.6582553,0,0,0,0,-3.76,2.04,2.73,124.82,348.02,-27.40,26.42,10.96,-4.17,0,-1.00,-2.30,-1.73,-10.50,-446.11,190.98,39.90,27.19,-35.45,0,none
1651541768.689409,0,0,0,0,-1.42,-1.03,1.81,131.23,433.78,49.93,28.45,25.52,-2.15,0,-0.81,-1.61,0.57,-38.02,-498.11,271.91,39.90,27.19,-35.45,0,none
1651541768.711669,0,1,0,0,-1.48,-0.60,1.18,109.62,451.72,75.68,28.45,25.52,-2.15,0,-0.60,-0.71,2.51,-119.14,-356.69,218.81,39.90,27.19,-35.45,0,none
1651541768.7432005,0,0,0,0,-1.50,-0.21,0.76,93.99,462.71,94.12,28.45,25.52,-2.15,0,0.93,2.94,2.55,32.17,134.64,-91.80,40.95,24.76,-32.12,0,none
1651541768.7714396,0,0,0,0,-1.63,-0.02,0.31,94.30,464.23,107.91,28.45,25.52,-2.15,0,1.60,-0.92,1.24,-13.00,148.38,-44.74,40.95,24.76,-32.12,0,none
1651541768.7998729,0,0,0,0,-1.66,-0.06,-0.24,101.01,453.61,118.41,28.45,25.52,-2.15,0,1.16,-0.68,0.91,17.82,84.59,43.82,54.16,35.49,-14.36,0,none
1651541768.8220823,0,0,0,1,-1.75,-0.19,-0.86,101.01,453.61,118.41,28.45,25.52,-2.15,0,-0.36,-2.54,-1.78,-18.25,65.00,-180.54,54.16,35.49,-14.36,0,none
1651541768.8503563,0,0,0,0,-1.82,-0.42,-1.56,117.80,386.23,135.25,23.47,35.69,-3.69,0,-0.32,-3.18,-2.02,13.06,8.67,-102.60,54.16,35.49,-14.36,0,none
1651541768.8790455,0,0,0,0,-1.76,-0.64,-2.26,124.88,322.08,148.68,23.47,35.69,-3.69,0,-0.20,-3.65,-2.17,26.98,-54.44,-12.33,54.16,35.49,-14.36,0,none
1651541768.907365,0,0,0,0,-1.57,-0.82,-2.95,172.73,234.62,173.58,23.47,35.69,-3.69,0,-0.14,-3.78,-1.98,35.58,-120.91,86.55,54.16,35.49,-14.36,0,none
1651541768.9298828,0,0,0,1,-1.43,-1.31,-3.66,208.98,127.08,217.10,23.47,35.69,-3.69,0,-0.30,-3.68,-1.64,51.33,-181.70,186.28,54.16,35.49,-14.36,0,none
1651541768.9587545,0,0,0,0,-1.52,-1.71,-4.00,215.64,9.34,280.15,23.47,35.69,-3.69,0,-0.65,-3.30,-1.22,77.03,-230.83,273.99,45.48,21.35,-23.63,0,none
1651541768.987079,0,0,0,0,-1.82,-1.96,-4.00,198.85,-111.27,361.57,7.90,21.17,-16.65,1,-1.01,-2.73,-0.82,97.35,-267.40,343.32,45.48,21.35,-23.63,0,none
1651541769.0159204,0,0,0,0,-2.87,-1.19,-3.82,117.92,-343.14,543.76,7.90,21.17,-16.65,0,-1.35,-2.05,-0.45,100.95,-292.85,391.78,45.48,21.35,-23.63,0,none
1651541769.0386448,0,0,0,1,-3.35,0.10,-2.35,19.53,-434.39,622.31,7.90,21.17,-16.65,0,-1.68,-1.27,-0.00,101.14,-307.25,422.97,45.48,21.35,-23.63,0,none
1651541769.0668678,0,0,0,0,-2.68,2.11,-0.62,15.87,-495.54,680.11,7.90,21.17,-16.65,0,-1.89,-0.52,0.34,96.68,-313.60,441.22,45.48,21.35,-23.63,0,none
1651541769.0958135,0,0,0,0,-1.92,3.76,0.83,44.43,-529.72,707.21,7.90,21.17,-16.65,0,-2.00,0.50,0.81,59.33,-315.67,452.70,43.12,17.72,-21.40,0,none
1651541769.124049,0,0,0,0,-1.90,4.00,2.00,-84.53,-453.92,601.20,7.90,21.17,-16.65,0,0.86,4.00,3.69,170.78,79.04,-107.30,43.12,17.72,-21.40,0,none
1651541769.1488042,0,1,0,0,-0.54,4.00,3.99,-140.01,36.56,14.95,11.23,22.44,-15.72,0,1.65,0.54,0.91,57.56,124.45,-140.14,43.12,17.72,-21.40,0,none
1651541769.1785226,0,0,0,0,1.04,2.60,-0.55,62.74,111.27,-162.96,11.23,22.44,-15.72,0,1.00,1.38,0.75,-29.97,87.52,-72.02,43.12,17.72,-21.40,0,none
1651541769.2067542,0,0,0,0,-0.40,4.00,-0.00,-44.37,60.42,-211.79,11.23,22.44,-15.72,0,1.10,1.77,0.92,-87.83,69.46,-28.63,43.12,17.72,-21.40,0,none
1651541769.2344387,0,0,0,0,-0.25,3.99,0.09,-58.04,32.65,-276.67,11.23,22.44,-15.72,0,0.76,2.23,1.27,-87.40,68.54,-15.63,43.12,17.72,-21.40,0,none
1651541769.260186,0,0,0,1,-0.48,4.00,0.39,-51.51,23.74,-340.82,11.23,22.44,-15.72,1,0.60,2.43,1.27,-82.89,75.50,-32.23,50.62,25.90,-14.14,0,none
1651541769.2881339,0,0,0,0,-0.75,3.68,0.59,-44.31,29.42,-398.50,24.18,26.07,-7.09,0,0.43,2.58,1.15,-88.38,85.88,-73.91,50.62,25.90,-14.14,0,none
1651541769.3171425,0,0,0,0,-1.07,2.99,0.63,-61.04,42.72,-449.52,24.18,26.07,-7.09,0,0.18,2.59,1.11,-94.42,100.95,-133.48,50.62,25.90,-14.14,0,none
1651541769.345429,0,0,0,0,-1.25,2.32,0.64,-95.03,56.88,-489.99,24.18,26.07,-7.09,0,-0.02,2.46,1.14,-83.68,122.19,-199.40,50.62,25.90,-14.14,0,none
1651541769.3702831,0,0,0,1,-1.40,1.77,0.65,-122.80,67.38,-518.13,24.18,26.07,-7.09,0,-0.13,2.11,1.06,-61.28,144.04,-257.87,50.62,25.90,-14.14,0,none
1651541769.3990176,0,0,0,0,-1.53,1.26,0.56,-121.77,71.41,-535.52,24.18,26.07,-7.09,0,-0.28,1.56,0.82,-51.21,158.81,-302.37,50.62,25.90,-14.14,0,none
1651541769.4291573,0,0,0,0,-1.62,0.56,0.30,-122.80,67.87,-541.38,24.18,26.07,-7.09,0,-0.47,0.99,0.51,-42.48,163.88,-332.89,51.72,27.89,-14.44,0,none
1651541769.4571784,0,0,0,0,-1.74,0.05,0.15,-131.53,53.28,-534.36,33.42,23.88,6.13,0,-0.74,0.38,0.16,-42.72,160.22,-350.52,51.72,27.89,-14.44,0,none
1651541769.4863992,0,0,0,0,-1.98,-0.95,0.04,-130.62,45.23,-522.83,33.42,23.88,6.13,0,-1.17,-0.20,-0.08,-17.15,153.44,-353.88,51.72,27.89,-14.44,0,none
1651541769.5148668,0,0,0,0,-2.07,-1.44,-0.18,-113.65,35.34,-501.34,33.42,23.88,6.13,0,-1.17,-1.06,-0.53,4.76,145.69,-340.33,51.72,27.89,-14.44,0,none
1651541769.544846,0,0,0,0,-2.03,-2.17,-0.51,-73.24,21.85,-463.32,33.42,23.88,6.13,0,-1.27,-1.98,-0.97,25.88,133.48,-307.56,51.72,27.89,-14.44,0,none
1651541769.571965,0,1,0,0,-1.99,-2.98,-0.97,-9.46,-0.67,-403.32,33.42,23.88,6.13,0,-1.35,-3.65,-1.92,114.44,66.77,-165.59,40.93,18.29,-25.43,0,none
1651541769.602081,0,0,0,0,-1.95,-3.97,-1.63,44.49,-41.69,-316.96,33.42,23.88,6.13,0,-0.55,-4.00,-2.66,86.06,-4.70,-41.08,40.93,18.29,-25.43,0,none
1651541769.6309018,0,0,0,0,-1.72,-4.00,-2.40,-13.37,-119.63,-204.16,24.74,2.44,-1.60,0,-0.23,-4.00,-2.95,67.50,-97.41,108.83,40.93,18.29,-25.43,0,none
1651541769.6545255,0,0,1,0,-1.51,-4.00,-2.90,-71.47,-236.88,-68.18,24.74,2.44,-1.60,0,-0.44,-4.00,-2.84,76.35,-198.85,265.01,40.93,18.29,-25.43,0,none
1651541769.6844125,0,0,0,0,-1.60,-4.00,-2.83,-120.61,-374.15,81.67,24.74,2.44,-1.60,0,-1.08,-4.00,-2.22,91.00,-290.89,404.11,40.93,18.29,-25.43,0,none
1651541769.714844,0,0,0,0,-2.32,-4.00,-2.09,-154.30,-502.99,234.19,24.74,2.44,-1.60,0,-1.81,-3.44,-1.32,76.29,-359.99,510.38,40.93,18.29,-25.43,0,none
1651541769.7436364,0,0,0,0,-3.35,-4.00,-0.84,-174.99,-599.67,370.42,24.74,2.44,-1.60,1,-2.16,-1.81,-0.08,19.59,-398.19,588.38,40.30,17.93,-24.71,0,none
1651541769.7681735,1,0,0,0,-4.00,-3.90,0.56,-212.16,-654.17,481.26,21.95,4.26,-6.03,1,-2.04,0.16,1.42,-52.49,-402.47,645.81,40.30,17.93,-24.71,0,none
1651541769.7972791,0,0,0,0,-4.00,-0.03,4.00,-313.90,-633.85,618.59,21.95,4.26,-6.03,1,-1.91,1.98,2.50,-52.49,-402.47,645.81,40.30,17.93,-24.71,0,none
1651541769.8283863,0,0,0,0,-2.84,4.00,4.00,-282.96,-200.56,178.10,21.95,4.26,-6.03,1,-2.48,3.94,3.37,-356.93,-191.47,359.31,40.30,17.93,-24.71,0,none
1651541769.8589544,0,0,0,0,2.86,-1.01,3.34,305.11,141.17,-183.96,21.95,4.26,-6.03,1,1.03,3.86,3.24,175.35,71.96,-163.45,40.30,17.93,-24.71,0,none
1651541769.8893046,0,0,0,0,-0.45,-1.04,3.32,8.06,118.59,-114.26,21.95,4.26,-6.03,1,0.29,2.20,1.66,30.64,114.81,-176.33,40.30,17.93,-24.71,0,none
1651541769.918416,0,0,0,0,-0.59,-1.26,3.81,5.80,126.10,-65.92,21.95,4.26,-6.03,0,0.29,2.22,1.47,-63.42,141.05,-160.16,46.19,21.04,-19.49,0,none
1651541769.9495275,0,0,0,0,-0.66,-1.11,4.00,12.94,169.49,-40.41,27.09,18.41,-4.05,0,0.26,2.23,1.61,-116.94,175.23,-170.47,46.19,21.04,-19.49,0,none
1651541769.9791179,0,0,0,0,-0.63,-0.68,4.00,78.12,225.77,-24.54,27.09,18.41,-4.05,0,0.01,2.20,1.53,-107.18,205.20,-200.99,46.19,21.04,-19.49,0,none
1651541770.0036027,0,1,0,0,-0.80,-0.42,3.70,115.84,277.04,-17.40,27.09,18.41,-4.05,0,-0.05,1.96,1.01,-66.41,221.80,-233.89,46.19,21.04,-19.49,0,none
